[48, 352, 96, 80, 432, 224, 16, 112];0.5;0.738
[256, 176, 16, 192, 448, 240, 368, 160];0.0020000000000000018;0.74
[112, 224, 464, 288, 416, 432, 96, 224];-0.007000000000000006;0.732
[48, 352, 96, 80, 432, 224, 16, 112];0.5;0.738
[256, 176, 16, 192, 448, 240, 368, 160];0.0020000000000000018;0.74
[112, 224, 464, 288, 416, 432, 96, 224];-0.007000000000000006;0.732
[160, 384, 192, 48, 3703, 144, 416, 3703];-0.0006666666666667043;0.736
[336, 3703, 464, 336, 224, 352, 464, 112];-0.008499999999999952;0.728
[160, 288, 368, 368, 128, 160, 144, 144];0.007200000000000095;0.742
[384, 160, 160, 16, 400, 3703, 240, 352];0.006000000000000116;0.742
[192, 416, 400, 144, 144, 176, 432, 64];0.003142857142857114;0.74
[208, 80, 400, 176, 176, 416, 224, 208];0.006750000000000034;0.744
[320, 96, 400, 80, 256, 368, 512, 400];0.014000000000000012;0.752
[1, 512, 16, 16, 272, 288, 320, 240];-0.03939999999999999;0.7
[432, 240, 256, 160, 128, 48, 32, 416];0.0026000000000000467;0.742
[384, 384, 128, 448, 400, 80, 512, 32];-0.012799999999999923;0.728
[128, 128, 448, 400, 64, 256, 112, 48];-0.0047999999999999154;0.736
[3703, 304, 128, 208, 464, 3703, 256, 176];-0.0371999999999999;0.704
[3703, 80, 160, 384, 160, 320, 464, 16];-0.05119999999999991;0.69
[400, 3703, 64, 240, 3703, 128, 112, 48];-0.005199999999999871;0.736
[3703, 224, 48, 112, 368, 256, 464, 320];-0.06119999999999981;0.68
[240, 80, 432, 352, 288, 256, 176, 80];0.0008000000000001339;0.742
[336, 400, 496, 112, 448, 160, 48, 272];0.0021999999999999797;0.744
[304, 448, 3703, 176, 512, 128, 96, 432];-0.010600000000000054;0.732
[368, 192, 16, 128, 208, 496, 208, 208];-0.0026000000000000467;0.74
[320, 64, 224, 320, 32, 320, 1, 496];-0.0028000000000001357;0.74
[352, 496, 448, 240, 208, 240, 416, 496];-0.0028000000000001357;0.74
[272, 80, 112, 96, 464, 80, 64, 160];-0.0048000000000001375;0.738
[1, 240, 1, 288, 336, 144, 16, 64];-0.05480000000000018;0.688
[144, 160, 496, 464, 144, 480, 480, 368];-0.0048000000000001375;0.738
[304, 208, 80, 160, 256, 272, 400, 96];-0.0048000000000001375;0.738
[304, 400, 480, 512, 256, 432, 288, 304];-0.0028000000000001357;0.74
[272, 336, 480, 288, 304, 112, 352, 272];0.0031999999999998696;0.746
[400, 32, 176, 48, 432, 48, 384, 128];-0.0034000000000000696;0.74
[368, 320, 1, 208, 512, 416, 192, 96];-0.0014000000000000679;0.742
[368, 384, 272, 256, 64, 256, 416, 80];-0.0016000000000000458;0.742
[416, 176, 240, 368, 432, 288, 352, 224];0.0041999999999999815;0.748
[3703, 512, 64, 448, 80, 48, 240, 16];-0.08639999999999992;0.658
[128, 128, 304, 384, 176, 112, 32, 112];-0.00039999999999995595;0.744
[416, 208, 416, 352, 16, 304, 208, 176];-0.0025999999999999357;0.742
[304, 272, 224, 128, 368, 32, 336, 96];0.005400000000000071;0.75
[304, 352, 144, 3703, 368, 304, 256, 416];-0.007400000000000073;0.738
[112, 176, 448, 64, 384, 352, 448, 224];-0.005400000000000071;0.74
[336, 32, 192, 480, 400, 208, 352, 384];-0.019400000000000084;0.726
[464, 128, 320, 16, 336, 432, 240, 480];0.0005999999999999339;0.746
[336, 304, 304, 384, 192, 416, 480, 192];-0.007800000000000029;0.738
[208, 1, 352, 304, 464, 192, 224, 176];-0.005800000000000027;0.74
[480, 464, 1, 512, 288, 496, 416, 192];0.0021999999999999797;0.748
[192, 512, 304, 384, 192, 256, 480, 3703];0.0036000000000000476;0.75
[128, 304, 80, 32, 128, 480, 480, 128];-0.011199999999999988;0.736
[16, 64, 320, 288, 192, 224, 32, 272];-0.009199999999999986;0.738
[96, 336, 336, 352, 112, 368, 208, 384];-0.015199999999999991;0.732
[464, 512, 320, 496, 368, 32, 272, 448];-0.005199999999999982;0.742
[240, 32, 160, 256, 272, 192, 368, 240];-0.009199999999999986;0.738
[464, 16, 64, 16, 64, 160, 144, 32];-0.009199999999999986;0.738
[304, 1, 64, 512, 128, 512, 448, 496];-0.009199999999999986;0.738
[80, 144, 32, 48, 304, 144, 240, 160];-0.009199999999999986;0.738
[96, 96, 240, 32, 144, 432, 176, 400];-0.017199999999999993;0.73
[160, 256, 448, 192, 80, 1, 288, 160];-0.007199999999999984;0.74
[256, 64, 304, 480, 80, 480, 192, 3703];-0.015199999999999991;0.732
[432, 144, 352, 432, 112, 384, 224, 432];-0.005199999999999982;0.742
[224, 400, 160, 400, 240, 240, 400, 368];-0.009199999999999986;0.738
[464, 48, 32, 272, 16, 160, 400, 96];0.0008000000000000229;0.748
[304, 1, 1, 128, 32, 160, 464, 496];-0.009599999999999942;0.738
[512, 288, 480, 64, 32, 336, 464, 32];-0.0015999999999999348;0.746
[1, 320, 464, 432, 64, 288, 1, 272];-0.059800000000000075;0.688
[368, 176, 96, 368, 448, 16, 288, 448];-0.013800000000000034;0.734
[32, 496, 256, 224, 464, 496, 496, 80];-0.0038000000000000256;0.744
[176, 176, 48, 304, 368, 3703, 160, 464];-0.005800000000000027;0.742
[352, 272, 224, 128, 480, 288, 112, 1];-0.005800000000000027;0.742
[368, 480, 160, 32, 496, 368, 224, 400];-0.015800000000000036;0.732
[272, 1, 480, 384, 3703, 496, 208, 160];-0.009800000000000031;0.738
[208, 304, 320, 400, 512, 160, 432, 512];-0.009800000000000031;0.738
[48, 240, 48, 176, 496, 96, 336, 272];-0.015800000000000036;0.732
[336, 16, 368, 512, 128, 96, 256, 352];-0.009800000000000031;0.738
[320, 96, 144, 384, 1, 128, 416, 480];-0.007800000000000029;0.74
[480, 480, 208, 416, 144, 32, 384, 240];-0.011800000000000033;0.736
[320, 400, 288, 480, 160, 256, 432, 80];-0.011800000000000033;0.736
[416, 112, 64, 384, 480, 224, 32, 144];-0.0018000000000000238;0.746
[240, 272, 304, 1, 384, 288, 224, 400];-0.008000000000000007;0.74
[304, 464, 64, 208, 128, 416, 3703, 32];0.0020000000000000018;0.75
[96, 240, 496, 512, 512, 144, 352, 64];-0.008399999999999963;0.74
[176, 160, 400, 80, 144, 176, 144, 32];-0.014399999999999968;0.734
[256, 64, 160, 352, 208, 272, 352, 80];-0.006399999999999961;0.742
[144, 112, 48, 112, 496, 1, 48, 464];-0.014399999999999968;0.734
[64, 320, 160, 16, 512, 224, 304, 64];-0.006399999999999961;0.742
[240, 3703, 224, 272, 112, 320, 240, 288];-0.014399999999999968;0.734
[48, 512, 448, 352, 432, 32, 160, 464];-0.012399999999999967;0.736
[384, 352, 1, 336, 480, 96, 272, 368];-0.010399999999999965;0.738
[480, 304, 336, 224, 80, 192, 448, 336];-0.006399999999999961;0.742
[512, 384, 336, 304, 48, 16, 272, 16];-0.006399999999999961;0.742
[496, 1, 176, 480, 400, 208, 208, 80];-0.020399999999999974;0.728
[336, 496, 176, 304, 48, 432, 128, 288];-0.006399999999999961;0.742
[400, 96, 64, 128, 96, 224, 3703, 144];-0.012399999999999967;0.736
[400, 304, 464, 3703, 224, 208, 128, 416];0.011600000000000055;0.76
[400, 176, 80, 192, 448, 272, 256, 160];-0.015800000000000147;0.734
[256, 64, 240, 320, 48, 480, 496, 112];-0.011800000000000144;0.738
[512, 160, 272, 352, 416, 224, 3703, 320];-0.009800000000000142;0.74
[368, 160, 64, 288, 400, 368, 128, 512];-0.009800000000000142;0.74
[256, 480, 304, 96, 112, 16, 512, 512];-0.011800000000000144;0.738
[496, 240, 176, 64, 480, 224, 288, 112];-0.009800000000000142;0.74
[64, 416, 480, 80, 112, 304, 32, 96];-0.00780000000000014;0.742
[368, 496, 368, 144, 112, 3703, 368, 272];-0.011800000000000144;0.738
[368, 112, 144, 96, 400, 1, 512, 448];-0.011800000000000144;0.738
[304, 64, 160, 160, 192, 480, 288, 336];-0.00780000000000014;0.742
[16, 160, 144, 112, 320, 368, 480, 3703];-0.00780000000000014;0.742
[288, 48, 48, 112, 64, 160, 192, 448];-0.009800000000000142;0.74
[192, 112, 416, 304, 160, 64, 336, 272];-0.0018000000000001348;0.748
[336, 176, 64, 336, 112, 80, 80, 240];-0.010000000000000009;0.74
[336, 192, 288, 80, 272, 3703, 240, 272];-0.010000000000000009;0.74
[16, 496, 464, 224, 432, 112, 176, 416];-0.016000000000000014;0.734
[1, 256, 128, 240, 448, 112, 80, 304];-0.06599999999999995;0.684
[112, 256, 512, 256, 416, 320, 352, 432];-0.0020000000000000018;0.748
[272, 288, 432, 1, 144, 464, 480, 48];-0.016200000000000103;0.734
[144, 480, 176, 80, 80, 224, 496, 480];-0.008200000000000096;0.742
[176, 272, 112, 368, 240, 176, 448, 368];-0.008200000000000096;0.742
[16, 512, 384, 64, 64, 3703, 368, 240];-0.0122000000000001;0.738
[304, 192, 320, 320, 96, 448, 432, 96];-0.014200000000000101;0.736
[320, 224, 256, 432, 512, 112, 416, 3703];-0.010200000000000098;0.74
[400, 128, 192, 128, 16, 464, 416, 160];-0.016200000000000103;0.734
[368, 368, 336, 304, 224, 32, 368, 320];-0.0122000000000001;0.738
[1, 352, 432, 208, 400, 480, 288, 400];-0.052200000000000135;0.698
