[1, 256, 4, 2, 1024, 32, 1, 4];0.5;0.69
[32, 8, 1, 16, 1024, 32, 256, 8];0.05400000000000005;0.744
[4, 32, 1024, 64, 512, 512, 4, 32];0.025000000000000022;0.742
[8, 512, 16, 2, 3327, 8, 512, 3327];0.022666666666666613;0.748
[128, 3327, 1024, 128, 32, 256, 2048, 4];-0.0010000000000000009;0.73
[8, 64, 256, 256, 4, 8, 8, 8];0.009199999999999986;0.74
[256, 8, 8, 1, 512, 3327, 32, 256];0.011666666666666603;0.744
[16, 512, 512, 8, 8, 16, 1024, 2];0.006000000000000005;0.74
[16, 2, 512, 16, 8, 512, 32, 16];0.003249999999999975;0.738
[128, 4, 512, 2, 32, 256, 3327, 512];0.000888888888888939;0.736
[3327, 3327, 1, 1, 64, 64, 128, 32];-0.0011999999999998678;0.734
[1024, 32, 32, 8, 8, 1, 1, 512];-0.005599999999999938;0.734
[512, 512, 4, 1024, 512, 2, 3327, 1];0.0020000000000000018;0.742
[4, 8, 1024, 512, 2, 32, 4, 2];-0.0007999999999999119;0.74
[3327, 64, 4, 16, 1024, 3327, 64, 16];-0.025399999999999867;0.716
[3327, 2, 8, 256, 8, 128, 1024, 1];-0.005399999999999849;0.736
[512, 3327, 2, 32, 3327, 4, 4, 1];-0.005399999999999849;0.736
[3327, 16, 1, 4, 256, 32, 2048, 128];-0.01739999999999986;0.724
[32, 2, 1024, 256, 64, 32, 16, 2];0.000600000000000156;0.742
[128, 512, 2048, 4, 1024, 8, 2, 64];-0.0020000000000000018;0.74
[128, 1024, 3327, 16, 2048, 4, 4, 1024];-0.008200000000000096;0.734
[256, 16, 1, 4, 16, 2048, 16, 16];-0.010200000000000098;0.732
[128, 2, 32, 128, 1, 128, 3327, 2048];-0.006200000000000094;0.736
[256, 2048, 1024, 32, 16, 32, 512, 2048];0.0037999999999999146;0.746
[64, 2, 4, 2, 1024, 2, 2, 8];-0.006800000000000139;0.736
[3327, 32, 3327, 64, 128, 8, 1, 2];0.005199999999999871;0.748
[8, 8, 2048, 1024, 8, 2048, 2048, 256];0.0023999999999999577;0.746
[128, 16, 2, 8, 32, 64, 512, 4];-0.008199999999999985;0.736
[128, 512, 2048, 3327, 64, 1024, 64, 128];-0.006199999999999983;0.738
[64, 128, 2048, 64, 64, 4, 256, 64];-0.0041999999999999815;0.74
[512, 1, 16, 2, 1024, 2, 256, 4];0.007800000000000029;0.752
[256, 128, 3327, 16, 2048, 512, 16, 4];-0.007399999999999962;0.738
[256, 512, 64, 32, 2, 32, 512, 2];-0.011399999999999966;0.734
[512, 8, 32, 256, 1024, 64, 256, 32];-0.013399999999999967;0.732
[3327, 3327, 2, 1024, 2, 1, 32, 1];-0.00539999999999996;0.74
[8, 4, 64, 256, 16, 4, 1, 4];-0.00539999999999996;0.74
[512, 16, 512, 256, 1, 128, 16, 16];-0.0033999999999999586;0.742
[64, 64, 32, 4, 256, 1, 128, 2];0.0006000000000000449;0.746
[128, 256, 8, 3327, 256, 64, 64, 512];-0.0038000000000000256;0.742
[4, 8, 1024, 2, 512, 256, 1024, 32];-0.009800000000000031;0.736
[128, 1, 16, 2048, 512, 16, 256, 512];-0.011800000000000033;0.734
[1024, 4, 128, 1, 128, 1024, 32, 2048];-0.0038000000000000256;0.742
[128, 64, 64, 256, 16, 512, 2048, 16];-0.0038000000000000256;0.742
[16, 3327, 256, 128, 1024, 16, 32, 8];-0.013800000000000034;0.732
[2048, 1024, 3327, 3327, 64, 2048, 512, 16];-0.015800000000000036;0.73
[16, 3327, 128, 256, 16, 32, 2048, 3327];-0.017800000000000038;0.728
[4, 64, 2, 1, 4, 2048, 2048, 4];-0.007800000000000029;0.738
