[224, 2136, 576, 400, 2576, 1320, 80, 640];0.5;0.706
[1520, 1032, 16, 1120, 2744, 1400, 2224, 984];0.038000000000000034;0.744
[648, 1296, 2784, 1768, 2480, 2552, 544, 1304];0.0050000000000000044;0.73
[960, 2344, 1160, 296, 3144, 848, 2496, 3160];-0.026666666666666616;0.7
[1992, 3184, 2816, 2056, 1312, 2152, 2832, 592];0.010000000000000009;0.73
[920, 1704, 2248, 2184, 736, 968, 856, 808];0.028000000000000136;0.75
[2280, 936, 904, 48, 2408, 3184, 1392, 2112];0.01733333333333331;0.744
[1096, 2504, 2360, 832, 816, 1032, 2584, 336];0.016857142857142793;0.746
[1272, 400, 2440, 1072, 1024, 2504, 1352, 1240];0.01475000000000004;0.746
[40, 344, 96, 64, 408, 216, 16, 104];0.5;0.766
[240, 168, 8, 184, 440, 224, 352, 160];0.006000000000000005;0.772
[104, 208, 440, 280, 392, 408, 88, 208];-0.0050000000000000044;0.764
[152, 376, 184, 48, 504, 136, 400, 504];0.004666666666666708;0.772
[320, 504, 448, 328, 208, 344, 448, 96];-0.0024999999999999467;0.766
[152, 272, 360, 352, 120, 160, 136, 128];-0.0020000000000000018;0.766
[368, 152, 144, 8, 384, 504, 224, 336];-0.005666666666666598;0.762
[176, 400, 376, 136, 136, 168, 416, 56];-0.0028571428571428914;0.764
[208, 64, 392, 176, 168, 400, 216, 200];-0.0044999999999999485;0.762
[312, 96, 376, 72, 240, 352, 496, 384];0.0;0.766
[1, 496, 16, 8, 264, 280, 312, 224];0.0020000000000000018;0.768
[408, 240, 240, 152, 128, 40, 32, 400];-0.008600000000000052;0.758
[376, 368, 128, 440, 392, 80, 496, 24];-0.00660000000000005;0.76
[120, 128, 432, 384, 48, 240, 112, 48];0.0013999999999999568;0.768
[504, 288, 112, 208, 440, 512, 256, 168];-0.0032000000000000917;0.764
[504, 80, 152, 360, 152, 304, 440, 8];-0.007200000000000095;0.76
[384, 504, 64, 224, 512, 128, 104, 40];-0.0052000000000000934;0.762
[504, 208, 40, 96, 352, 248, 456, 304];-0.007200000000000095;0.76
[232, 72, 416, 336, 280, 248, 176, 72];-0.007200000000000095;0.76
[320, 392, 472, 104, 432, 152, 48, 256];-0.007200000000000095;0.76
[288, 432, 512, 168, 488, 112, 88, 424];0.008799999999999919;0.776
[344, 184, 16, 112, 192, 480, 208, 200];0.0016000000000000458;0.77
[304, 64, 216, 312, 32, 304, 3327, 472];-0.0029999999999998916;0.766
