[96, 256, 512, 3703, 3703, 160, 384, 64];-0.008399999999999963;0.738
[192, 160, 448, 96, 160, 192, 160, 32];-0.00039999999999995595;0.746
[288, 64, 192, 384, 224, 288, 384, 96];-0.014599999999999946;0.732
[160, 128, 64, 128, 3703, 1, 64, 512];-0.012599999999999945;0.734
[64, 352, 192, 32, 3703, 256, 320, 96];-0.0025999999999999357;0.744
[256, 1, 256, 288, 128, 352, 256, 320];-0.016599999999999948;0.73
[64, 3703, 480, 384, 480, 32, 160, 480];-0.010599999999999943;0.736
[416, 384, 1, 384, 512, 96, 320, 416];-0.008599999999999941;0.738
[512, 320, 384, 256, 96, 224, 480, 384];-0.012599999999999945;0.734
[3703, 416, 352, 352, 64, 32, 288, 32];-0.06459999999999988;0.682
[3703, 1, 192, 512, 448, 224, 224, 96];-0.09859999999999991;0.648
[352, 512, 192, 320, 64, 480, 128, 320];-0.010599999999999943;0.736
[416, 128, 64, 160, 96, 256, 1, 160];-0.016599999999999948;0.73
[448, 320, 512, 1, 256, 224, 128, 448];-0.006599999999999939;0.74
[448, 192, 96, 192, 480, 288, 288, 192];-0.008599999999999941;0.738
[256, 64, 256, 352, 64, 512, 3703, 128];-0.006599999999999939;0.74
[3703, 192, 288, 384, 448, 256, 1, 352];-0.04459999999999997;0.702
[416, 160, 96, 320, 448, 416, 160, 3703];-0.008599999999999941;0.738
[288, 512, 320, 96, 128, 32, 3703, 3703];0.005400000000000071;0.752
[512, 256, 192, 96, 512, 256, 320, 128];-0.00539999999999996;0.742
[96, 448, 512, 96, 128, 320, 32, 96];-0.00539999999999996;0.742
[384, 3703, 384, 160, 128, 1, 416, 288];-0.009399999999999964;0.738
[416, 128, 160, 96, 416, 1, 3703, 480];-0.007399999999999962;0.74
[320, 96, 160, 160, 224, 512, 320, 384];-0.00539999999999996;0.742
[32, 192, 160, 128, 352, 416, 512, 1];-0.009399999999999964;0.738
[320, 64, 64, 128, 64, 192, 224, 480];-0.01539999999999997;0.732
[192, 128, 448, 320, 192, 64, 384, 288];-0.013399999999999967;0.734
[352, 192, 96, 352, 128, 96, 96, 256];-0.009399999999999964;0.738
[352, 192, 320, 96, 288, 1, 256, 288];-0.009399999999999964;0.738
[32, 3703, 512, 256, 480, 128, 192, 448];0.0006000000000000449;0.748
[1, 288, 160, 256, 480, 128, 96, 320];-0.057800000000000074;0.69
[128, 288, 3703, 288, 448, 352, 384, 448];-0.0038000000000000256;0.744
[288, 320, 480, 1, 160, 480, 512, 64];-0.007800000000000029;0.74
[160, 512, 192, 96, 96, 256, 3703, 512];-0.007800000000000029;0.74
[192, 288, 128, 384, 256, 192, 480, 416];-0.007800000000000029;0.74
[32, 3703, 416, 64, 64, 1, 384, 256];-0.013800000000000034;0.734
[320, 224, 352, 352, 96, 480, 448, 96];-0.009800000000000031;0.738
[352, 224, 256, 480, 3703, 128, 448, 1];-0.011800000000000033;0.736
[416, 160, 224, 128, 32, 480, 448, 192];-0.009800000000000031;0.738
[416, 384, 352, 320, 224, 32, 416, 352];-0.009800000000000031;0.738
[1, 384, 448, 224, 448, 512, 320, 448];-0.05580000000000007;0.692
[288, 128, 416, 224, 192, 352, 352, 320];-0.005800000000000027;0.742
[96, 32, 416, 224, 384, 1, 3703, 416];-0.015800000000000036;0.732
[352, 224, 256, 384, 224, 64, 480, 512];-0.007800000000000029;0.74
[3703, 320, 352, 480, 64, 256, 512, 128];-0.061799999999999966;0.686
[1, 32, 384, 320, 128, 512, 320, 32];-0.03980000000000006;0.708
[32, 416, 224, 352, 416, 384, 320, 256];-0.0038000000000000256;0.744
[32, 384, 96, 224, 320, 256, 512, 192];-0.007800000000000029;0.74
[480, 128, 32, 448, 480, 3703, 352, 160];-0.03380000000000005;0.714
[416, 288, 96, 352, 256, 480, 192, 3703];-0.005800000000000027;0.742
[416, 288, 192, 32, 288, 416, 64, 384];-0.0038000000000000256;0.744
[160, 512, 128, 288, 224, 384, 352, 320];-0.025800000000000045;0.722
[352, 64, 160, 1, 256, 480, 480, 1];-0.015800000000000036;0.732
[512, 1, 512, 416, 288, 3703, 96, 160];-0.015800000000000036;0.732
[160, 192, 3703, 416, 192, 352, 416, 448];-0.005800000000000027;0.742
[3703, 128, 480, 352, 512, 384, 3703, 32];-0.10980000000000001;0.638
[96, 416, 32, 384, 352, 480, 352, 32];-0.011800000000000033;0.736
[256, 256, 320, 128, 288, 160, 32, 160];-0.0038000000000000256;0.744
[384, 192, 1, 288, 64, 1, 224, 192];-0.007800000000000029;0.74
[384, 320, 128, 64, 160, 192, 384, 192];-0.013800000000000034;0.734
[480, 480, 256, 128, 384, 96, 128, 32];-0.005800000000000027;0.742
[448, 224, 320, 64, 416, 160, 160, 320];0.00019999999999997797;0.748
[128, 224, 32, 64, 224, 3703, 160, 384];-0.014200000000000101;0.734
[224, 256, 1, 480, 3703, 480, 96, 160];-0.010200000000000098;0.738
[480, 32, 512, 352, 192, 224, 320, 256];-0.0042000000000000925;0.744
[384, 448, 224, 384, 352, 384, 352, 3703];-0.018200000000000105;0.73
[160, 96, 352, 512, 384, 416, 64, 288];-0.008200000000000096;0.74
[1, 3703, 256, 352, 256, 256, 352, 64];-0.17220000000000013;0.576
[448, 32, 3703, 224, 224, 416, 288, 192];-0.0022000000000000908;0.746
[128, 384, 128, 256, 32, 192, 96, 1];-0.018200000000000105;0.73
[416, 32, 224, 448, 416, 128, 64, 224];-0.010200000000000098;0.738
[512, 128, 384, 1, 448, 96, 416, 416];-0.0122000000000001;0.736
[32, 3703, 512, 256, 480, 128, 192, 448];-0.008200000000000096;0.74
